,beg_month,product,region,district,terr,ro
28190,7/1/2020,ACUTE,A3,R304,TMV1120,12
28191,7/1/2020,ACUTE,A3,R304,TMV1236,20
28192,7/1/2020,ACUTE,A3,R304,TMV3201,27
28193,7/1/2020,ACUTE,A3,R305,TMV1083,23
28194,7/1/2020,ACUTE,A3,R305,TMV1090,26
28195,7/1/2020,ACUTE,A3,R305,TMV3202,4
28196,7/1/2020,ACUTE,A3,R305,TMV5001,12
28197,7/1/2020,ACUTE,A3,R330,TMV9993,1
28198,7/1/2020,ACUTE,A4,R401,TMV1073,12
28199,7/1/2020,ACUTE,A4,R401,TMV1074,32
28200,7/1/2020,ACUTE,A4,R401,TMV1076,34
28201,7/1/2020,ACUTE,A4,R401,TMV1077,35
28202,7/1/2020,ACUTE,A4,R401,TMV1247,25
28203,7/1/2020,ACUTE,A4,R402,TMV1069,23
28204,7/1/2020,ACUTE,A4,R402,TMV1072,61
28205,7/1/2020,ACUTE,A4,R402,TMV1225,19
28206,7/1/2020,ACUTE,A4,R402,TMV1246,22
28207,7/1/2020,ACUTE,A4,R403,TMV1063,19
28208,7/1/2020,ACUTE,A4,R403,TMV1093,23
28209,7/1/2020,ACUTE,A4,R403,TMV1096,28
28210,7/1/2020,ACUTE,A4,R404,TMV1071,15
28211,7/1/2020,ACUTE,A4,R404,TMV1094,17
28212,7/1/2020,ACUTE,A4,R404,TMV1097,15
28213,7/1/2020,ACUTE,A4,R404,TMV1231,22
28214,7/1/2020,ACUTE,A4,R405,TMV1079,9
28215,7/1/2020,ACUTE,A4,R405,TMV1122,29
28216,7/1/2020,ACUTE,A4,R405,TMV1123,20
28217,7/1/2020,ACUTE,A4,R405,TMV1125,21
28218,7/1/2020,ACUTE,A4,R405,TMV2211,13
28219,7/1/2020,ACUTE,A4,R406,TMV1064,52
28220,7/1/2020,ACUTE,A4,R406,TMV1065,20
28221,7/1/2020,ACUTE,A4,R406,TMV1066,15
28222,7/1/2020,ACUTE,A4,R406,TMV1238,23
28223,7/1/2020,ACUTE,A4,R430,TMV9994,1
28224,7/1/2020,ACUTE,A5,R501,TMV1047,14
28225,7/1/2020,ACUTE,A5,R501,TMV1054,39
28226,7/1/2020,ACUTE,A5,R501,TMV1056,30
28227,7/1/2020,ACUTE,A5,R501,TMV1229,19
28228,7/1/2020,ACUTE,A5,R502,TMV1049,17
28229,7/1/2020,ACUTE,A5,R502,TMV1051,10
28230,7/1/2020,ACUTE,A5,R502,TMV1052,6
28231,7/1/2020,ACUTE,A5,R502,TMV1053,16
28232,7/1/2020,ACUTE,A5,R502,TMV5005,6
28233,7/1/2020,ACUTE,A5,R503,TMV1045,16
28234,7/1/2020,ACUTE,A5,R503,TMV1046,20
28235,7/1/2020,ACUTE,A5,R503,TMV1048,37
28236,7/1/2020,ACUTE,A5,R503,TMV1215,17
28237,7/1/2020,ACUTE,A5,R504,TMV1058,3
28238,7/1/2020,ACUTE,A5,R504,TMV1061,23
28239,7/1/2020,ACUTE,A5,R504,TMV1062,27
28240,7/1/2020,ACUTE,A5,R504,TMV1235,29
28241,7/1/2020,ACUTE,A5,R505,TMV1050,8
28242,7/1/2020,ACUTE,A5,R505,TMV1055,18
28243,7/1/2020,ACUTE,A5,R505,TMV1057,33
28244,7/1/2020,ACUTE,A5,R505,TMV1098,19
28245,7/1/2020,ACUTE,A5,R506,TMV1099,42
28246,7/1/2020,ACUTE,A5,R506,TMV1101,34
28247,7/1/2020,ACUTE,A5,R506,TMV1102,13
28248,7/1/2020,ACUTE,A5,R506,TMV3102,18
28249,7/1/2020,ACUTE,A5,R507,TMV1040,23
28250,7/1/2020,ACUTE,A5,R507,TMV1041,28
28251,7/1/2020,ACUTE,A5,R507,TMV1043,10
28252,7/1/2020,ACUTE,A5,R508,TMV1042,14
28253,7/1/2020,ACUTE,A5,R508,TMV1059,15
28254,7/1/2020,ACUTE,A5,R508,TMV1060,23
28255,7/1/2020,ACUTE,A5,R508,TMV1067,8
28256,7/1/2020,ACUTE,A6,R601,TMV1162,27
28257,7/1/2020,ACUTE,A6,R601,TMV1163,20
28258,7/1/2020,ACUTE,A6,R601,TMV1216,23
28259,7/1/2020,ACUTE,A6,R601,TMV2164,9
28260,7/1/2020,ACUTE,A6,R602,TMV1155,39
28261,7/1/2020,ACUTE,A6,R602,TMV1156,31
28262,7/1/2020,ACUTE,A6,R602,TMV1159,39
28263,7/1/2020,ACUTE,A6,R602,TMV1161,32
28264,7/1/2020,ACUTE,A6,R603,TMV1151,47
28265,7/1/2020,ACUTE,A6,R603,TMV1152,39
28266,7/1/2020,ACUTE,A6,R603,TMV1153,29
28267,7/1/2020,ACUTE,A6,R603,TMV1154,66
28268,7/1/2020,ACUTE,A6,R604,TMV1141,37
28269,7/1/2020,ACUTE,A6,R604,TMV1142,37
28270,7/1/2020,ACUTE,A6,R604,TMV1143,37
28271,7/1/2020,ACUTE,A6,R604,TMV1144,32
28272,7/1/2020,ACUTE,A6,R605,TMV1103,12
28273,7/1/2020,ACUTE,A6,R605,TMV1104,14
28274,7/1/2020,ACUTE,A6,R605,TMV1105,9
28275,7/1/2020,ACUTE,A6,R605,TMV1106,5
28276,7/1/2020,ACUTE,A6,R605,TMV1107,28
28277,7/1/2020,ACUTE,A6,R605,TMV2105,18
28278,7/1/2020,ACUTE,A6,R606,TMV1145,32
28279,7/1/2020,ACUTE,A6,R606,TMV1147,49
28280,7/1/2020,ACUTE,A6,R606,TMV1150,25
28281,7/1/2020,ACUTE,A6,R606,TMV1255,30
28282,7/1/2020,ACUTE,A6,R607,TMV1157,10
28283,7/1/2020,ACUTE,A6,R607,TMV1158,47
28284,7/1/2020,ACUTE,A6,R607,TMV1160,12
28285,7/1/2020,ACUTE,A6,R607,TMV3157,24
28286,7/1/2020,ACUTE,A7,R701,TMV1114,22
28287,7/1/2020,ACUTE,A7,R701,TMV1115,18
28288,7/1/2020,ACUTE,A7,R701,TMV1116,15
28289,7/1/2020,ACUTE,A7,R701,TMV1243,16
28290,7/1/2020,ACUTE,A7,R702,TMV1175,18
28291,7/1/2020,ACUTE,A7,R702,TMV1176,30
28292,7/1/2020,ACUTE,A7,R702,TMV1178,36
28293,7/1/2020,ACUTE,A7,R702,TMV1179,24
28294,7/1/2020,ACUTE,A7,R702,TMV3179,12
28295,7/1/2020,ACUTE,A7,R703,TMV1170,9
28296,7/1/2020,ACUTE,A7,R703,TMV1172,28
28297,7/1/2020,ACUTE,A7,R703,TMV1174,13
28298,7/1/2020,ACUTE,A7,R703,TMV2210,19
28299,7/1/2020,ACUTE,A7,R703,TMV2218,8
28300,7/1/2020,ACUTE,A7,R704,TMV1171,7
28301,7/1/2020,ACUTE,A7,R704,TMV1173,20
28302,7/1/2020,ACUTE,A7,R704,TMV1177,26
28303,7/1/2020,ACUTE,A7,R705,TMV1108,30
28304,7/1/2020,ACUTE,A7,R705,TMV1109,11
28305,7/1/2020,ACUTE,A7,R705,TMV1110,25
28306,7/1/2020,ACUTE,A7,R705,TMV1111,32
28307,7/1/2020,ACUTE,A7,R705,TMV3213,18
28308,7/1/2020,ACUTE,A7,R706,TMV1148,20
28309,7/1/2020,ACUTE,A7,R706,TMV1237,16
28310,7/1/2020,ACUTE,A7,R706,TMV1239,37
28311,7/1/2020,ACUTE,A7,R706,TMV1240,17
28312,7/1/2020,ACUTE,A7,R707,TMV1140,42
28313,7/1/2020,ACUTE,A7,R707,TMV1146,7
28314,7/1/2020,ACUTE,A7,R707,TMV1213,25
28315,7/1/2020,ACUTE,A7,R707,TMV1250,36
28316,7/1/2020,ACUTE,A7,R730,TMV9997,1
28317,7/1/2020,ACUTE,A8,R801,TMV1180,16
28318,7/1/2020,ACUTE,A8,R801,TMV1181,8
28319,7/1/2020,ACUTE,A8,R801,TMV1183,8
28320,7/1/2020,ACUTE,A8,R801,TMV1184,15
28321,7/1/2020,ACUTE,A8,R801,TMV1284,22
28322,7/1/2020,ACUTE,A8,R802,TMV1126,15
28323,7/1/2020,ACUTE,A8,R802,TMV1127,39
28324,7/1/2020,ACUTE,A8,R802,TMV1128,22
28325,7/1/2020,ACUTE,A8,R802,TMV1129,34
28326,7/1/2020,ACUTE,A8,R803,TMV1130,19
28327,7/1/2020,ACUTE,A8,R803,TMV1131,30
28328,7/1/2020,ACUTE,A8,R803,TMV1133,29
28329,7/1/2020,ACUTE,A8,R803,TMV1134,42
28330,7/1/2020,ACUTE,A8,R803,TMV1251,21
28331,7/1/2020,ACUTE,A8,R804,TMV1233,14
28332,7/1/2020,ACUTE,A8,R804,TMV1242,17
28333,7/1/2020,ACUTE,A8,R804,TMV2139,7
28334,7/1/2020,ACUTE,A8,R805,TMV1136,17
28335,7/1/2020,ACUTE,A8,R805,TMV1137,27
28336,7/1/2020,ACUTE,A8,R805,TMV1138,26
28337,7/1/2020,ACUTE,A8,R805,TMV5011,30
28338,7/1/2020,ACUTE,A8,R806,TMV1199,20
28339,7/1/2020,ACUTE,A8,R806,TMV1200,15
28340,7/1/2020,ACUTE,A8,R806,TMV1201,11
28341,7/1/2020,ACUTE,A8,R806,TMV1202,43
28342,7/1/2020,ACUTE,A8,R806,TMV1253,11
28343,7/1/2020,ACUTE,A8,R806,TMV2201,17
28344,7/1/2020,ACUTE,A8,R807,TMV1185,41
28345,7/1/2020,ACUTE,A8,R807,TMV1187,25
28346,7/1/2020,ACUTE,A8,R807,TMV1197,22
28347,7/1/2020,ACUTE,A8,R807,TMV1241,27
28348,7/1/2020,ACUTE,A9,R901,TMV1189,32
28349,7/1/2020,ACUTE,A9,R901,TMV1190,22
28350,7/1/2020,ACUTE,A9,R901,TMV1222,10
28351,7/1/2020,ACUTE,A9,R901,TMV1223,8
28352,7/1/2020,ACUTE,A9,R901,TMV5020,5
28353,7/1/2020,ACUTE,A9,R902,TMV1186,24
28354,7/1/2020,ACUTE,A9,R902,TMV1194,24
28355,7/1/2020,ACUTE,A9,R902,TMV1196,25
28356,7/1/2020,ACUTE,A9,R902,TMV1198,18
28357,7/1/2020,ACUTE,A9,R902,TMV5002,21
28358,7/1/2020,ACUTE,A9,R903,TMV1191,18
28359,7/1/2020,ACUTE,A9,R903,TMV1192,19
28360,7/1/2020,ACUTE,A9,R903,TMV1220,11
28361,7/1/2020,ACUTE,A9,R903,TMV1221,17
28362,7/1/2020,ACUTE,A9,R904,TMV1207,17
28363,7/1/2020,ACUTE,A9,R904,TMV1208,34
28364,7/1/2020,ACUTE,A9,R904,TMV1209,39
28365,7/1/2020,ACUTE,A9,R904,TMV1210,44
28366,7/1/2020,ACUTE,A9,R904,TMV1217,13
28367,7/1/2020,ACUTE,A9,R905,TMV1165,34
28368,7/1/2020,ACUTE,A9,R905,TMV1166,7
28369,7/1/2020,ACUTE,A9,R905,TMV1167,7
28370,7/1/2020,ACUTE,A9,R905,TMV1168,10
28371,7/1/2020,ACUTE,A9,R905,TMV1169,44
28372,7/1/2020,ACUTE,A9,R906,TMV1195,23
28373,7/1/2020,ACUTE,A9,R906,TMV1203,24
28374,7/1/2020,ACUTE,A9,R906,TMV1204,40
28375,7/1/2020,ACUTE,A9,R906,TMV1206,40
28376,7/1/2020,ACUTE,A9,R906,TMV1248,14
28377,7/1/2020,EXTENDED,A1,R101,TSV1001,14
28378,7/1/2020,EXTENDED,A1,R101,TSV1165,7
28379,7/1/2020,EXTENDED,A1,R101,TSV1173,11
28380,7/1/2020,EXTENDED,A1,R102,TSV1006,8
28381,7/1/2020,EXTENDED,A1,R102,TSV1171,6
28382,7/1/2020,EXTENDED,A1,R102,TSV1271,4
28383,7/1/2020,EXTENDED,A1,R103,TSV1014,5
28384,7/1/2020,EXTENDED,A1,R103,TSV1015,2
28385,7/1/2020,EXTENDED,A1,R103,TSV1172,4
28386,7/1/2020,EXTENDED,A1,R103,TSV1212,11
28387,7/1/2020,EXTENDED,A1,R104,TSV1005,4
28388,7/1/2020,EXTENDED,A1,R104,TSV1013,5
28389,7/1/2020,EXTENDED,A1,R104,TSV1155,8
28390,7/1/2020,EXTENDED,A1,R105,TSV1012,11
28391,7/1/2020,EXTENDED,A1,R105,TSV1021,19
28392,7/1/2020,EXTENDED,A1,R105,TSV3027,2
28393,7/1/2020,EXTENDED,A1,R121,TSV1003,2
28394,7/1/2020,EXTENDED,A2,R201,TSV1008,18
28395,7/1/2020,EXTENDED,A2,R201,TSV1009,11
28396,7/1/2020,EXTENDED,A2,R201,TSV1010,18
28397,7/1/2020,EXTENDED,A2,R202,TSV1007,4
28398,7/1/2020,EXTENDED,A2,R202,TSV1011,2
28399,7/1/2020,EXTENDED,A2,R202,TSV1164,16
28400,7/1/2020,EXTENDED,A2,R202,TSV1190,1
28401,7/1/2020,EXTENDED,A2,R203,TSV1016,7
28402,7/1/2020,EXTENDED,A2,R203,TSV1200,4
28403,7/1/2020,EXTENDED,A2,R204,TSV1017,2
28404,7/1/2020,EXTENDED,A2,R204,TSV1020,9
28405,7/1/2020,EXTENDED,A2,R204,TSV1022,3
28406,7/1/2020,EXTENDED,A2,R204,TSV1222,3
28407,7/1/2020,EXTENDED,A2,R205,TSV1019,16
28408,7/1/2020,EXTENDED,A2,R205,TSV1023,7
28409,7/1/2020,EXTENDED,A2,R205,TSV1024,7
28410,7/1/2020,EXTENDED,A2,R206,TSV1025,8
28411,7/1/2020,EXTENDED,A2,R206,TSV1026,7
28412,7/1/2020,EXTENDED,A2,R206,TSV1027,1
28413,7/1/2020,EXTENDED,A2,R206,TSV1185,12
28414,7/1/2020,EXTENDED,A2,R221,TSV1018,2
28415,7/1/2020,EXTENDED,A3,R302,TSV1053,6
28416,7/1/2020,EXTENDED,A3,R302,TSV1054,3
28417,7/1/2020,EXTENDED,A3,R302,TSV1056,10
28418,7/1/2020,EXTENDED,A3,R302,TSV1154,13
28419,7/1/2020,EXTENDED,A3,R302,TSV2081,3
28420,7/1/2020,EXTENDED,A3,R303,TSV1058,11
28421,7/1/2020,EXTENDED,A3,R303,TSV1059,14
28422,7/1/2020,EXTENDED,A3,R303,TSV1060,5
28423,7/1/2020,EXTENDED,A3,R305,TSV1057,4
28424,7/1/2020,EXTENDED,A3,R305,TSV1162,8
28425,7/1/2020,EXTENDED,A3,R305,TSV2089,8
28426,7/1/2020,EXTENDED,A3,R306,TSV1061,17
28427,7/1/2020,EXTENDED,A3,R306,TSV1062,3
28428,7/1/2020,EXTENDED,A3,R306,TSV1063,4
28429,7/1/2020,EXTENDED,A3,R306,TSV1079,3
28430,7/1/2020,EXTENDED,A3,R306,TSV1080,2
28431,7/1/2020,EXTENDED,A3,R306,TSV1081,7
28432,7/1/2020,EXTENDED,A3,R306,TSV1082,13
28433,7/1/2020,EXTENDED,A3,R306,TSV1181,29
28434,7/1/2020,EXTENDED,A3,R306,TSV1182,6
28435,7/1/2020,EXTENDED,A4,R401,TSV1050,2
28436,7/1/2020,EXTENDED,A4,R401,TSV1051,2
28437,7/1/2020,EXTENDED,A4,R401,TSV1052,3
28438,7/1/2020,EXTENDED,A4,R401,TSV1156,5
28439,7/1/2020,EXTENDED,A4,R402,TSV1047,4
28440,7/1/2020,EXTENDED,A4,R402,TSV1049,4
28441,7/1/2020,EXTENDED,A4,R402,TSV1202,4
28442,7/1/2020,EXTENDED,A4,R403,TSV1064,3
28443,7/1/2020,EXTENDED,A4,R403,TSV1066,7
28444,7/1/2020,EXTENDED,A4,R403,TSV1198,2
28445,7/1/2020,EXTENDED,A4,R404,TSV1046,4
28446,7/1/2020,EXTENDED,A4,R404,TSV1048,12
28447,7/1/2020,EXTENDED,A4,R404,TSV1065,3
28448,7/1/2020,EXTENDED,A4,R405,TSV1055,2
28449,7/1/2020,EXTENDED,A4,R405,TSV1083,4
28450,7/1/2020,EXTENDED,A4,R405,TSV1084,7
28451,7/1/2020,EXTENDED,A4,R405,TSV1085,3
28452,7/1/2020,EXTENDED,A4,R405,TSV1209,4
28453,7/1/2020,EXTENDED,A4,R406,TSV1043,7
28454,7/1/2020,EXTENDED,A4,R406,TSV1045,1
28455,7/1/2020,EXTENDED,A5,R501,TSV1037,1
28456,7/1/2020,EXTENDED,A5,R501,TSV1180,4
28457,7/1/2020,EXTENDED,A5,R501,TSV1189,2
28458,7/1/2020,EXTENDED,A5,R502,TSV1036,2
28459,7/1/2020,EXTENDED,A5,R502,TSV1183,4
28460,7/1/2020,EXTENDED,A5,R503,TSV1033,1
28461,7/1/2020,EXTENDED,A5,R503,TSV1197,1
28462,7/1/2020,EXTENDED,A5,R504,TSV1042,6
28463,7/1/2020,EXTENDED,A5,R504,TSV1152,2
28464,7/1/2020,EXTENDED,A5,R505,TSV1038,2
28465,7/1/2020,EXTENDED,A5,R505,TSV1039,3
28466,7/1/2020,EXTENDED,A5,R505,TSV1067,1
28467,7/1/2020,EXTENDED,A5,R506,TSV1069,2
28468,7/1/2020,EXTENDED,A5,R506,TSV1193,2
28469,7/1/2020,EXTENDED,A5,R507,TSV1028,1
28470,7/1/2020,EXTENDED,A5,R507,TSV1030,7
28471,7/1/2020,EXTENDED,A5,R507,TSV1169,1
28472,7/1/2020,EXTENDED,A5,R508,TSV1029,2
28473,7/1/2020,EXTENDED,A5,R508,TSV1044,3
28474,7/1/2020,EXTENDED,A5,R508,TSV1184,1
28475,7/1/2020,EXTENDED,A6,R601,TSV1113,27
28476,7/1/2020,EXTENDED,A6,R602,TSV1107,17
28477,7/1/2020,EXTENDED,A6,R602,TSV1110,12
28478,7/1/2020,EXTENDED,A6,R602,TSV1112,4
28479,7/1/2020,EXTENDED,A6,R602,TSV1179,10
28480,7/1/2020,EXTENDED,A6,R603,TSV1105,2
28481,7/1/2020,EXTENDED,A6,R603,TSV1106,1
28482,7/1/2020,EXTENDED,A6,R603,TSV1153,9
28483,7/1/2020,EXTENDED,A6,R603,TSV1175,5
28484,7/1/2020,EXTENDED,A6,R604,TSV1098,8
28485,7/1/2020,EXTENDED,A6,R604,TSV1099,6
28486,7/1/2020,EXTENDED,A6,R604,TSV1168,3
28487,7/1/2020,EXTENDED,A6,R604,TSV1176,6
28488,7/1/2020,EXTENDED,A6,R605,TSV1070,3
28489,7/1/2020,EXTENDED,A6,R606,TSV1100,4
28490,7/1/2020,EXTENDED,A6,R606,TSV1101,6
28491,7/1/2020,EXTENDED,A6,R606,TSV1104,8
28492,7/1/2020,EXTENDED,A6,R607,TSV1108,1
28493,7/1/2020,EXTENDED,A6,R607,TSV1109,1
28494,7/1/2020,EXTENDED,A6,R607,TSV1111,8
28495,7/1/2020,EXTENDED,A6,R607,TSV1174,3
28496,7/1/2020,EXTENDED,A7,R701,TSV1077,10
28497,7/1/2020,EXTENDED,A7,R701,TSV1078,6
28498,7/1/2020,EXTENDED,A7,R701,TSV1216,4
28499,7/1/2020,EXTENDED,A7,R701,TSV3077,5
28500,7/1/2020,EXTENDED,A7,R702,TSV1123,9
28501,7/1/2020,EXTENDED,A7,R702,TSV1125,3
28502,7/1/2020,EXTENDED,A7,R702,TSV1126,8
28503,7/1/2020,EXTENDED,A7,R702,TSV1157,9
28504,7/1/2020,EXTENDED,A7,R702,TSV3126,8
28505,7/1/2020,EXTENDED,A7,R703,TSV1120,10
28506,7/1/2020,EXTENDED,A7,R703,TSV1122,5
28507,7/1/2020,EXTENDED,A7,R703,TSV1167,13
28508,7/1/2020,EXTENDED,A7,R703,TSV1217,2
28509,7/1/2020,EXTENDED,A7,R704,TSV1121,5
28510,7/1/2020,EXTENDED,A7,R704,TSV1204,4
28511,7/1/2020,EXTENDED,A7,R705,TSV1004,11
28512,7/1/2020,EXTENDED,A7,R705,TSV1073,4
28513,7/1/2020,EXTENDED,A7,R705,TSV1074,3
28514,7/1/2020,EXTENDED,A7,R705,TSV1075,5
28515,7/1/2020,EXTENDED,A7,R706,TSV1102,4
28516,7/1/2020,EXTENDED,A7,R706,TSV1205,4
28517,7/1/2020,EXTENDED,A7,R706,TSV1210,6
28518,7/1/2020,EXTENDED,A7,R706,TSV1214,3
28519,7/1/2020,EXTENDED,A7,R706,TSV1215,6
28520,7/1/2020,EXTENDED,A7,R707,TSV1097,7
28521,7/1/2020,EXTENDED,A7,R707,TSV1103,3
28522,7/1/2020,EXTENDED,A7,R707,TSV1177,2
28523,7/1/2020,EXTENDED,A7,R707,TSV1208,4
28524,7/1/2020,EXTENDED,A8,R801,TSV1127,18
28525,7/1/2020,EXTENDED,A8,R801,TSV1128,8
28526,7/1/2020,EXTENDED,A8,R801,TSV1129,19
28527,7/1/2020,EXTENDED,A8,R801,TSV1130,7
28528,7/1/2020,EXTENDED,A8,R802,TSV1086,15
28529,7/1/2020,EXTENDED,A8,R802,TSV1087,11
28530,7/1/2020,EXTENDED,A8,R802,TSV1088,13
28531,7/1/2020,EXTENDED,A8,R802,TSV1160,5
28532,7/1/2020,EXTENDED,A8,R803,TSV1089,5
28533,7/1/2020,EXTENDED,A8,R803,TSV1090,11
28534,7/1/2020,EXTENDED,A8,R803,TSV1091,2
28535,7/1/2020,EXTENDED,A8,R803,TSV1092,7
28536,7/1/2020,EXTENDED,A8,R803,TSV1219,2
28537,7/1/2020,EXTENDED,A8,R804,TSV1093,7
28538,7/1/2020,EXTENDED,A8,R804,TSV1096,11
28539,7/1/2020,EXTENDED,A8,R805,TSV1094,5
28540,7/1/2020,EXTENDED,A8,R805,TSV1095,6
28541,7/1/2020,EXTENDED,A8,R805,TSV1159,7
28542,7/1/2020,EXTENDED,A8,R806,TSV1143,5
28543,7/1/2020,EXTENDED,A8,R806,TSV1144,5
28544,7/1/2020,EXTENDED,A8,R806,TSV1170,9
28545,7/1/2020,EXTENDED,A8,R806,TSV1221,4
28546,7/1/2020,EXTENDED,A8,R806,TSV1223,2
28547,7/1/2020,EXTENDED,A8,R807,TSV1133,7
28548,7/1/2020,EXTENDED,A8,R807,TSV1140,20
28549,7/1/2020,EXTENDED,A8,R807,TSV1191,14
28550,7/1/2020,EXTENDED,A8,R807,TSV1218,12
28551,7/1/2020,EXTENDED,A9,R901,TSV1134,10
28552,7/1/2020,EXTENDED,A9,R901,TSV1135,14
28553,7/1/2020,EXTENDED,A9,R901,TSV1137,7
28554,7/1/2020,EXTENDED,A9,R901,TSV5020,4
28555,7/1/2020,EXTENDED,A9,R902,TSV1132,7
28556,7/1/2020,EXTENDED,A9,R902,TSV1139,18
28557,7/1/2020,EXTENDED,A9,R902,TSV1141,13
28558,7/1/2020,EXTENDED,A9,R902,TSV1188,9
28559,7/1/2020,EXTENDED,A9,R903,TSV1136,3
28560,7/1/2020,EXTENDED,A9,R903,TSV1187,6
28561,7/1/2020,EXTENDED,A9,R904,TSV1150,4
28562,7/1/2020,EXTENDED,A9,R904,TSV1151,16
28563,7/1/2020,EXTENDED,A9,R904,TSV1166,14
28564,7/1/2020,EXTENDED,A9,R904,TSV1203,8
28565,7/1/2020,EXTENDED,A9,R905,TSV1116,4
28566,7/1/2020,EXTENDED,A9,R905,TSV1117,14
28567,7/1/2020,EXTENDED,A9,R905,TSV1119,11
28568,7/1/2020,EXTENDED,A9,R905,TSV1195,5
28569,7/1/2020,EXTENDED,A9,R906,TSV1138,5
28570,7/1/2020,EXTENDED,A9,R906,TSV1142,3
28571,7/1/2020,EXTENDED,A9,R906,TSV1145,4
28572,7/1/2020,EXTENDED,A9,R906,TSV1147,17
28573,7/1/2020,EXTENDED,A9,R906,TSV1148,13
28574,7/1/2020,HOME,A0,R001,TSV1115,26
28575,7/1/2020,HOME,A0,R001,TSV1196,14
28576,7/1/2020,HOME,A1,R101,TSV1001,72
28577,7/1/2020,HOME,A1,R101,TSV1165,107
28578,7/1/2020,HOME,A1,R101,TSV1173,70
28579,7/1/2020,HOME,A1,R102,TSV1006,46
28580,7/1/2020,HOME,A1,R102,TSV1171,73
28581,7/1/2020,HOME,A1,R102,TSV1271,67
28582,7/1/2020,HOME,A1,R102,TSV2010,24
28583,7/1/2020,HOME,A1,R103,TSV1014,79
28584,7/1/2020,HOME,A1,R103,TSV1015,68
28585,7/1/2020,HOME,A1,R103,TSV1172,65
28586,7/1/2020,HOME,A1,R103,TSV1212,68
28587,7/1/2020,HOME,A1,R104,TSV1005,110
28588,7/1/2020,HOME,A1,R104,TSV1013,69
28589,7/1/2020,HOME,A1,R104,TSV1155,63
28590,7/1/2020,HOME,A1,R105,TSV1012,64
28591,7/1/2020,HOME,A1,R105,TSV1021,107
28592,7/1/2020,HOME,A1,R105,TSV3027,44
28593,7/1/2020,HOME,A1,R121,TSV1003,40
28594,7/1/2020,HOME,A2,R201,TSV1008,96
28595,7/1/2020,HOME,A2,R201,TSV1009,39
28596,7/1/2020,HOME,A2,R201,TSV1010,44
28597,7/1/2020,HOME,A2,R202,TSV1007,45
28598,7/1/2020,HOME,A2,R202,TSV1011,79
28599,7/1/2020,HOME,A2,R202,TSV1164,76
28600,7/1/2020,HOME,A2,R202,TSV1190,51
28601,7/1/2020,HOME,A2,R203,TSV1016,75
28602,7/1/2020,HOME,A2,R203,TSV1200,32
28603,7/1/2020,HOME,A2,R204,TSV1017,72
28604,7/1/2020,HOME,A2,R204,TSV1020,52
28605,7/1/2020,HOME,A2,R204,TSV1022,67
28606,7/1/2020,HOME,A2,R204,TSV1222,39
28607,7/1/2020,HOME,A2,R205,TSV1019,101
28608,7/1/2020,HOME,A2,R205,TSV1023,38
28609,7/1/2020,HOME,A2,R205,TSV1024,44
28610,7/1/2020,HOME,A2,R206,TSV1025,91
28611,7/1/2020,HOME,A2,R206,TSV1026,96
28612,7/1/2020,HOME,A2,R206,TSV1027,51
28613,7/1/2020,HOME,A2,R206,TSV1185,83
28614,7/1/2020,HOME,A2,R221,TSV1018,38
28615,7/1/2020,HOME,A3,R302,TSV1053,57
28616,7/1/2020,HOME,A3,R302,TSV1054,69
28617,7/1/2020,HOME,A3,R302,TSV1056,57
28618,7/1/2020,HOME,A3,R302,TSV1154,103
28619,7/1/2020,HOME,A3,R302,TSV2081,35
28620,7/1/2020,HOME,A3,R303,TSV1058,86
28621,7/1/2020,HOME,A3,R303,TSV1059,73
28622,7/1/2020,HOME,A3,R303,TSV1060,48
28623,7/1/2020,HOME,A3,R305,TSV1057,82
28624,7/1/2020,HOME,A3,R305,TSV1162,71
28625,7/1/2020,HOME,A3,R305,TSV2089,63
28626,7/1/2020,HOME,A3,R306,TSV1061,63
28627,7/1/2020,HOME,A3,R306,TSV1062,42
28628,7/1/2020,HOME,A3,R306,TSV1063,81
28629,7/1/2020,HOME,A3,R306,TSV1079,47
28630,7/1/2020,HOME,A3,R306,TSV1080,59
28631,7/1/2020,HOME,A3,R306,TSV1081,53
28632,7/1/2020,HOME,A3,R306,TSV1082,83
28633,7/1/2020,HOME,A3,R306,TSV1181,72
28634,7/1/2020,HOME,A3,R306,TSV1182,74
28635,7/1/2020,HOME,A4,R401,TSV1050,49
28636,7/1/2020,HOME,A4,R401,TSV1051,76
28637,7/1/2020,HOME,A4,R401,TSV1052,85
28638,7/1/2020,HOME,A4,R401,TSV1156,70
28639,7/1/2020,HOME,A4,R402,TSV1047,63
28640,7/1/2020,HOME,A4,R402,TSV1049,64
28641,7/1/2020,HOME,A4,R402,TSV1202,105
28642,7/1/2020,HOME,A4,R403,TSV1064,48
28643,7/1/2020,HOME,A4,R403,TSV1066,81
28644,7/1/2020,HOME,A4,R403,TSV1198,31
28645,7/1/2020,HOME,A4,R404,TSV1046,69
28646,7/1/2020,HOME,A4,R404,TSV1048,100
28647,7/1/2020,HOME,A4,R404,TSV1065,61
28648,7/1/2020,HOME,A4,R405,TSV1055,54
28649,7/1/2020,HOME,A4,R405,TSV1083,75
28650,7/1/2020,HOME,A4,R405,TSV1084,58
28651,7/1/2020,HOME,A4,R405,TSV1085,64
28652,7/1/2020,HOME,A4,R405,TSV1209,67
28653,7/1/2020,HOME,A4,R406,TSV1043,88
